Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
293310,27in FHD Monitor,1,149.99,11/22/19 17:16,"101 Spruce St, Boston, MA 02215"
293311,Bose SoundSport Headphones,1,99.99,11/14/19 20:19,"803 8th St, Austin, TX 73301"
293312,Lightning Charging Cable,1,14.95,11/15/19 10:37,"485 9th St, San Francisco, CA 94016"
293313,Wired Headphones,1,11.99,11/27/19 14:37,"693 Washington St, Portland, OR 97035"
293314,ThinkPad Laptop,1,999.99,11-09-2019 20:00,"379 Adams St, San Francisco, CA 94016"
293315,27in FHD Monitor,1,149.99,11-09-2019 10:15,"896 Chestnut St, San Francisco, CA 94016"
293316,Lightning Charging Cable,1,14.95,11/22/19 19:53,"835 Cherry St, New York City, NY 10001"
293317,Apple Airpods Headphones,1,150,11-08-2019 11:59,"653 North St, San Francisco, CA 94016"
293318,AA Batteries (4-pack),3,3.84,11/29/19 17:36,"210 Meadow St, Austin, TX 73301"
293318,Wired Headphones,1,11.99,11/29/19 17:36,"210 Meadow St, Austin, TX 73301"
293319,iPhone,1,700,11/26/19 00:18,"840 Madison St, San Francisco, CA 94016"
293320,27in 4K Gaming Monitor,1,389.99,11-02-2019 00:30,"330 Elm St, San Francisco, CA 94016"
293321,Apple Airpods Headphones,1,150,11-12-2019 12:54,"161 Meadow St, San Francisco, CA 94016"
293322,iPhone,1,700,11/27/19 19:50,"397 Chestnut St, Austin, TX 73301"
293323,Bose SoundSport Headphones,1,99.99,11/30/19 15:17,"921 Center St, San Francisco, CA 94016"
293324,20in Monitor,1,109.99,11-05-2019 14:50,"51 Elm St, San Francisco, CA 94016"
293325,Macbook Pro Laptop,1,1700,11/25/19 20:29,"335 Center St, Portland, OR 97035"
293326,AA Batteries (4-pack),1,3.84,11/25/19 01:39,"352 Park St, New York City, NY 10001"
293327,iPhone,1,700,11-05-2019 15:46,"697 Jefferson St, Dallas, TX 75001"
293328,USB-C Charging Cable,1,11.95,11-06-2019 18:49,"904 Dogwood St, Dallas, TX 75001"
293329,27in FHD Monitor,1,149.99,11-08-2019 17:27,"936 2nd St, Boston, MA 02215"
293330,AA Batteries (4-pack),1,3.84,11/13/19 13:57,"797 River St, San Francisco, CA 94016"
293331,Bose SoundSport Headphones,1,99.99,11-03-2019 17:44,"198 River St, New York City, NY 10001"
293332,AA Batteries (4-pack),1,3.84,11-02-2019 13:08,"69 1st St, Dallas, TX 75001"
293333,Google Phone,1,600,11-06-2019 21:17,"229 Sunset St, San Francisco, CA 94016"
293334,Flatscreen TV,1,300,11/29/19 12:36,"470 Park St, Seattle, WA 98101"
293335,LG Dryer,1,600,11-03-2019 10:27,"532 7th St, Atlanta, GA 30301"
293336,Flatscreen TV,1,300,11/25/19 18:22,"192 Dogwood St, Los Angeles, CA 90001"
293337,USB-C Charging Cable,1,11.95,11/14/19 23:11,"880 Jefferson St, Seattle, WA 98101"
293338,Bose SoundSport Headphones,1,99.99,11/20/19 15:46,"969 Lakeview St, Portland, OR 97035"
293339,ThinkPad Laptop,1,999.99,11/16/19 22:38,"101 Lake St, Dallas, TX 75001"
293340,AAA Batteries (4-pack),2,2.99,11-12-2019 17:22,"965 7th St, Los Angeles, CA 90001"
293340,Google Phone,1,600,11-12-2019 17:22,"965 7th St, Los Angeles, CA 90001"
293341,AA Batteries (4-pack),1,3.84,11/29/19 19:11,"416 8th St, San Francisco, CA 94016"
293342,Apple Airpods Headphones,1,150,11-05-2019 12:15,"42 Main St, Portland, ME 04101"
293343,AA Batteries (4-pack),1,3.84,11-04-2019 04:31,"355 Meadow St, Los Angeles, CA 90001"
293344,Wired Headphones,1,11.99,11/13/19 21:29,"766 North St, Dallas, TX 75001"
293345,Lightning Charging Cable,1,14.95,11-10-2019 12:12,"133 Meadow St, Dallas, TX 75001"
293346,Bose SoundSport Headphones,1,99.99,11-06-2019 16:31,"474 14th St, Portland, OR 97035"
293347,Bose SoundSport Headphones,1,99.99,11/19/19 00:04,"964 Cherry St, Los Angeles, CA 90001"
293348,AA Batteries (4-pack),1,3.84,11/25/19 16:21,"632 7th St, New York City, NY 10001"
293349,Wired Headphones,1,11.99,11-09-2019 23:19,"584 Jackson St, Atlanta, GA 30301"
293350,Apple Airpods Headphones,1,150,11-11-2019 20:22,"898 River St, Los Angeles, CA 90001"
293351,USB-C Charging Cable,1,11.95,11-03-2019 16:12,"657 Jefferson St, Los Angeles, CA 90001"
293352,USB-C Charging Cable,1,11.95,11/18/19 18:53,"66 Dogwood St, Portland, OR 97035"
293353,Google Phone,1,600,11/29/19 14:53,"733 Highland St, Portland, OR 97035"
293354,USB-C Charging Cable,1,11.95,11/20/19 17:49,"64 Adams St, Portland, OR 97035"
293355,Google Phone,1,600,11-10-2019 15:02,"856 Hill St, San Francisco, CA 94016"
293356,USB-C Charging Cable,1,11.95,11/13/19 00:59,"394 Dogwood St, Dallas, TX 75001"
293356,USB-C Charging Cable,1,11.95,11/13/19 00:59,"394 Dogwood St, Dallas, TX 75001"
293357,Apple Airpods Headphones,1,150,11/25/19 09:09,"102 River St, Atlanta, GA 30301"
293358,Lightning Charging Cable,1,14.95,11/30/19 13:29,"780 Cherry St, Boston, MA 02215"
293359,Vareebadd Phone,1,400,11/28/19 12:53,"848 Jefferson St, Seattle, WA 98101"
293360,USB-C Charging Cable,1,11.95,11/21/19 15:55,"396 10th St, Los Angeles, CA 90001"
293361,Lightning Charging Cable,1,14.95,11-04-2019 11:28,"905 Willow St, San Francisco, CA 94016"
293361,27in 4K Gaming Monitor,1,389.99,11-04-2019 11:28,"905 Willow St, San Francisco, CA 94016"
293362,34in Ultrawide Monitor,1,379.99,11/25/19 12:08,"587 Lakeview St, Boston, MA 02215"
293363,Vareebadd Phone,1,400,11/22/19 18:20,"658 Hickory St, Dallas, TX 75001"
293364,Flatscreen TV,1,300,11/25/19 10:29,"269 Willow St, San Francisco, CA 94016"
293365,AAA Batteries (4-pack),1,2.99,11/13/19 21:23,"959 Elm St, Portland, ME 04101"
293366,Flatscreen TV,1,300,11-11-2019 09:07,"704 Meadow St, Los Angeles, CA 90001"
293367,AAA Batteries (4-pack),1,2.99,11/21/19 20:12,"708 Main St, San Francisco, CA 94016"
293368,Bose SoundSport Headphones,1,99.99,11/23/19 20:18,"197 Highland St, Boston, MA 02215"
293369,Lightning Charging Cable,1,14.95,11-03-2019 22:01,"163 Center St, Portland, OR 97035"
293370,Apple Airpods Headphones,1,150,11-03-2019 16:39,"667 Park St, San Francisco, CA 94016"
293371,AA Batteries (4-pack),2,3.84,11/14/19 11:56,"862 13th St, Dallas, TX 75001"
293372,AAA Batteries (4-pack),1,2.99,11/29/19 07:56,"355 North St, San Francisco, CA 94016"
293373,LG Dryer,1,600,11/18/19 21:33,"585 South St, Los Angeles, CA 90001"
293374,Flatscreen TV,1,300,11/13/19 12:12,"409 Wilson St, Austin, TX 73301"
293375,Flatscreen TV,1,300,11/22/19 16:18,"738 8th St, San Francisco, CA 94016"
293376,Wired Headphones,1,11.99,11/27/19 14:57,"372 Center St, Austin, TX 73301"
293377,Bose SoundSport Headphones,1,99.99,11/29/19 20:15,"733 Church St, Seattle, WA 98101"
293378,Apple Airpods Headphones,1,150,11/20/19 01:06,"153 1st St, Atlanta, GA 30301"
293379,20in Monitor,1,109.99,11-07-2019 16:00,"836 Adams St, Atlanta, GA 30301"
293380,Lightning Charging Cable,1,14.95,11-10-2019 12:50,"800 Washington St, Portland, OR 97035"
293381,iPhone,1,700,11/29/19 03:17,"701 Chestnut St, San Francisco, CA 94016"
293382,AAA Batteries (4-pack),1,2.99,11-07-2019 19:43,"839 Meadow St, Atlanta, GA 30301"
293383,USB-C Charging Cable,2,11.95,11-03-2019 11:28,"780 River St, San Francisco, CA 94016"
293384,27in 4K Gaming Monitor,1,389.99,11-04-2019 13:32,"197 7th St, Los Angeles, CA 90001"
293385,Flatscreen TV,1,300,11/19/19 00:05,"819 4th St, New York City, NY 10001"
293386,Macbook Pro Laptop,1,1700,11/30/19 07:14,"653 Washington St, Boston, MA 02215"
293387,AAA Batteries (4-pack),1,2.99,11-12-2019 13:32,"738 10th St, New York City, NY 10001"
293388,Wired Headphones,1,11.99,11/25/19 12:02,"658 Maple St, San Francisco, CA 94016"
293389,AA Batteries (4-pack),1,3.84,11/26/19 03:05,"450 Meadow St, San Francisco, CA 94016"
293390,USB-C Charging Cable,1,11.95,11/26/19 15:16,"232 Dogwood St, San Francisco, CA 94016"
293391,Lightning Charging Cable,1,14.95,11/13/19 09:58,"911 Cedar St, San Francisco, CA 94016"
293392,Lightning Charging Cable,1,14.95,11/30/19 12:08,"93 Hickory St, Portland, OR 97035"
293393,AA Batteries (4-pack),2,3.84,11-03-2019 21:01,"38 Cedar St, San Francisco, CA 94016"
293394,LG Dryer,1,600,11/24/19 20:29,"770 Elm St, Portland, OR 97035"
293395,AA Batteries (4-pack),1,3.84,11-10-2019 23:29,"991 Sunset St, New York City, NY 10001"
293396,27in 4K Gaming Monitor,1,389.99,11/27/19 00:31,"946 Sunset St, Boston, MA 02215"
293397,Bose SoundSport Headphones,1,99.99,11-12-2019 12:38,"526 Forest St, Portland, OR 97035"
293398,AA Batteries (4-pack),1,3.84,11-05-2019 13:10,"538 Adams St, San Francisco, CA 94016"
293399,Flatscreen TV,1,300,11/28/19 21:33,"233 Jefferson St, New York City, NY 10001"
293400,USB-C Charging Cable,1,11.95,11/23/19 21:15,"830 Cedar St, San Francisco, CA 94016"
293401,AAA Batteries (4-pack),1,2.99,11-09-2019 12:20,"740 Johnson St, San Francisco, CA 94016"
293402,AAA Batteries (4-pack),1,2.99,11-07-2019 20:41,"149 Willow St, San Francisco, CA 94016"
293403,Apple Airpods Headphones,1,150,11-02-2019 10:37,"873 Pine St, Boston, MA 02215"
,,,,,
293404,AAA Batteries (4-pack),1,2.99,11-05-2019 22:21,"269 Maple St, Portland, OR 97035"
293405,Flatscreen TV,1,300,11/19/19 20:31,"257 Main St, Dallas, TX 75001"
293406,AA Batteries (4-pack),2,3.84,11-12-2019 14:48,"244 2nd St, Los Angeles, CA 90001"
293407,Bose SoundSport Headphones,1,99.99,11/13/19 15:34,"896 Elm St, Los Angeles, CA 90001"
293408,Apple Airpods Headphones,1,150,11-02-2019 18:43,"768 Cedar St, Portland, OR 97035"
293409,27in FHD Monitor,1,149.99,11/21/19 13:25,"370 Cherry St, Los Angeles, CA 90001"
293410,Google Phone,1,600,11-08-2019 15:47,"346 11th St, Seattle, WA 98101"
293411,Lightning Charging Cable,1,14.95,11-04-2019 19:48,"13 Washington St, Portland, OR 97035"
293412,27in 4K Gaming Monitor,1,389.99,11/28/19 19:19,"406 11th St, Seattle, WA 98101"
293413,USB-C Charging Cable,2,11.95,11-07-2019 21:25,"693 Hill St, Boston, MA 02215"
293414,Flatscreen TV,1,300,11-07-2019 20:46,"428 Madison St, Austin, TX 73301"
293415,USB-C Charging Cable,2,11.95,11-01-2019 10:12,"466 8th St, Boston, MA 02215"
293416,Apple Airpods Headphones,1,150,11/29/19 15:38,"850 Park St, Seattle, WA 98101"
293417,USB-C Charging Cable,1,11.95,11/18/19 11:22,"558 South St, Portland, OR 97035"
293418,Lightning Charging Cable,1,14.95,11/25/19 12:54,"276 Walnut St, Dallas, TX 75001"
293419,Bose SoundSport Headphones,2,99.99,11-12-2019 20:43,"355 Hickory St, San Francisco, CA 94016"
293420,USB-C Charging Cable,1,11.95,11/13/19 15:45,"903 Park St, Boston, MA 02215"
293421,AAA Batteries (4-pack),2,2.99,11/27/19 14:14,"851 7th St, Atlanta, GA 30301"
293422,Wired Headphones,1,11.99,11-12-2019 18:52,"935 Dogwood St, Atlanta, GA 30301"
293423,20in Monitor,1,109.99,11-06-2019 11:09,"782 8th St, Los Angeles, CA 90001"
293424,USB-C Charging Cable,2,11.95,11/25/19 19:01,"351 Dogwood St, New York City, NY 10001"
293425,AA Batteries (4-pack),1,3.84,11/13/19 04:30,"810 Spruce St, New York City, NY 10001"
293426,AAA Batteries (4-pack),1,2.99,11-02-2019 10:23,"218 Cherry St, Los Angeles, CA 90001"
293427,USB-C Charging Cable,1,11.95,11-10-2019 12:16,"929 7th St, Dallas, TX 75001"
293428,Lightning Charging Cable,1,14.95,11-03-2019 20:26,"94 Pine St, San Francisco, CA 94016"
293429,27in FHD Monitor,1,149.99,11-01-2019 21:04,"225 Willow St, Portland, OR 97035"
293430,Lightning Charging Cable,1,14.95,11/14/19 18:44,"525 11th St, New York City, NY 10001"
293431,Lightning Charging Cable,1,14.95,11/24/19 20:28,"83 Hill St, Seattle, WA 98101"
293432,Wired Headphones,1,11.99,11/13/19 16:06,"424 Forest St, New York City, NY 10001"
293433,Bose SoundSport Headphones,1,99.99,11/25/19 18:30,"500 Jackson St, Portland, OR 97035"
293434,Bose SoundSport Headphones,1,99.99,11-11-2019 16:58,"507 Washington St, Seattle, WA 98101"
293435,34in Ultrawide Monitor,1,379.99,11/20/19 22:06,"390 Spruce St, Austin, TX 73301"
293436,AAA Batteries (4-pack),1,2.99,11/20/19 19:43,"868 Adams St, San Francisco, CA 94016"
293437,USB-C Charging Cable,1,11.95,11/27/19 12:31,"884 4th St, Portland, OR 97035"
293438,AA Batteries (4-pack),2,3.84,11/22/19 12:50,"881 Johnson St, Boston, MA 02215"
293439,AAA Batteries (4-pack),1,2.99,11-06-2019 23:57,"563 Dogwood St, Los Angeles, CA 90001"
293440,Google Phone,1,600,11/18/19 22:23,"235 Hickory St, Boston, MA 02215"
293441,Apple Airpods Headphones,1,150,11/16/19 18:15,"348 Center St, Boston, MA 02215"
293442,AAA Batteries (4-pack),1,2.99,11/25/19 11:51,"503 Cherry St, Los Angeles, CA 90001"
293443,AAA Batteries (4-pack),1,2.99,11-09-2019 17:12,"347 Lake St, Los Angeles, CA 90001"
293444,Lightning Charging Cable,1,14.95,11-05-2019 07:53,"421 Lake St, Seattle, WA 98101"
293445,Lightning Charging Cable,1,14.95,11-05-2019 12:54,"123 9th St, Atlanta, GA 30301"
293445,Bose SoundSport Headphones,1,99.99,11-05-2019 12:54,"123 9th St, Atlanta, GA 30301"
293446,34in Ultrawide Monitor,1,379.99,11/20/19 09:08,"705 Main St, Atlanta, GA 30301"
293447,Flatscreen TV,1,300,11/27/19 00:45,"87 Jefferson St, San Francisco, CA 94016"
293448,AAA Batteries (4-pack),3,2.99,11-08-2019 11:02,"546 Madison St, Dallas, TX 75001"
293449,27in 4K Gaming Monitor,1,389.99,11-04-2019 22:04,"122 Dogwood St, New York City, NY 10001"
293450,USB-C Charging Cable,1,11.95,12-01-2019 01:47,"890 9th St, San Francisco, CA 94016"
293451,USB-C Charging Cable,2,11.95,11-07-2019 14:56,"403 11th St, San Francisco, CA 94016"
293452,AAA Batteries (4-pack),1,2.99,11/28/19 18:12,"973 River St, Dallas, TX 75001"
293453,20in Monitor,1,109.99,11/15/19 15:49,"771 Main St, San Francisco, CA 94016"
293454,Apple Airpods Headphones,1,150,11/30/19 10:56,"290 Spruce St, New York City, NY 10001"
293455,Wired Headphones,1,11.99,11/21/19 14:45,"210 Dogwood St, Los Angeles, CA 90001"
293456,Wired Headphones,1,11.99,11/21/19 08:36,"353 Spruce St, New York City, NY 10001"
293457,Bose SoundSport Headphones,1,99.99,11-01-2019 20:07,"999 Chestnut St, Los Angeles, CA 90001"
293458,20in Monitor,1,109.99,11-11-2019 21:06,"154 6th St, New York City, NY 10001"
293459,27in FHD Monitor,1,149.99,11-06-2019 18:16,"519 Madison St, New York City, NY 10001"
293460,USB-C Charging Cable,1,11.95,11/13/19 10:39,"333 2nd St, Boston, MA 02215"
293461,AA Batteries (4-pack),3,3.84,11/16/19 19:25,"909 5th St, Atlanta, GA 30301"
293462,AAA Batteries (4-pack),1,2.99,11/24/19 21:45,"36 Cedar St, Seattle, WA 98101"
293463,Wired Headphones,1,11.99,11-03-2019 16:00,"948 Lakeview St, Austin, TX 73301"
293464,27in FHD Monitor,1,149.99,11/25/19 14:00,"546 Adams St, Boston, MA 02215"
293465,Lightning Charging Cable,2,14.95,11-02-2019 18:40,"507 Meadow St, Los Angeles, CA 90001"
293466,Wired Headphones,1,11.99,11/17/19 16:58,"167 West St, Dallas, TX 75001"
293467,Lightning Charging Cable,1,14.95,11/26/19 20:32,"75 Johnson St, Dallas, TX 75001"
293468,20in Monitor,1,109.99,11-05-2019 22:08,"669 Spruce St, San Francisco, CA 94016"
293469,Google Phone,1,600,11/25/19 18:33,"713 Cherry St, Los Angeles, CA 90001"
293469,Wired Headphones,1,11.99,11/25/19 18:33,"713 Cherry St, Los Angeles, CA 90001"
293470,Bose SoundSport Headphones,1,99.99,11/20/19 21:15,"891 South St, Atlanta, GA 30301"
293471,AA Batteries (4-pack),1,3.84,11-03-2019 00:31,"137 Lake St, San Francisco, CA 94016"
293472,Bose SoundSport Headphones,1,99.99,11-02-2019 20:32,"836 Spruce St, Dallas, TX 75001"
293473,Wired Headphones,1,11.99,11/26/19 10:39,"231 8th St, Los Angeles, CA 90001"
293474,AA Batteries (4-pack),3,3.84,11/28/19 10:14,"660 6th St, Los Angeles, CA 90001"
293475,Apple Airpods Headphones,1,150,11/18/19 15:17,"240 1st St, New York City, NY 10001"
293476,27in 4K Gaming Monitor,1,389.99,11/27/19 18:31,"276 6th St, Seattle, WA 98101"
293477,AA Batteries (4-pack),1,3.84,11-10-2019 22:40,"494 Lincoln St, Dallas, TX 75001"
293478,USB-C Charging Cable,1,11.95,11-06-2019 14:41,"666 Maple St, Boston, MA 02215"
293479,Lightning Charging Cable,1,14.95,11/16/19 16:48,"197 Elm St, San Francisco, CA 94016"
293480,USB-C Charging Cable,1,11.95,11/24/19 14:27,"14 Park St, San Francisco, CA 94016"
293481,AA Batteries (4-pack),2,3.84,11-10-2019 14:12,"86 2nd St, San Francisco, CA 94016"
293482,Lightning Charging Cable,1,14.95,11/26/19 18:37,"660 1st St, Dallas, TX 75001"
293483,Flatscreen TV,1,300,11-11-2019 11:46,"700 Dogwood St, San Francisco, CA 94016"
293484,AAA Batteries (4-pack),1,2.99,11/14/19 12:03,"976 7th St, San Francisco, CA 94016"
293485,iPhone,1,700,11/20/19 07:41,"586 Willow St, San Francisco, CA 94016"
293485,Lightning Charging Cable,1,14.95,11/20/19 07:41,"586 Willow St, San Francisco, CA 94016"
293485,Wired Headphones,1,11.99,11/20/19 07:41,"586 Willow St, San Francisco, CA 94016"
293486,AAA Batteries (4-pack),3,2.99,11/14/19 11:28,"803 Hickory St, New York City, NY 10001"
293487,34in Ultrawide Monitor,1,379.99,11/25/19 21:09,"208 Park St, Portland, OR 97035"
293488,AAA Batteries (4-pack),1,2.99,11-04-2019 10:58,"439 Walnut St, Portland, OR 97035"
293489,Apple Airpods Headphones,1,150,11/19/19 20:05,"791 Willow St, New York City, NY 10001"
293490,AA Batteries (4-pack),1,3.84,11-06-2019 18:56,"476 South St, Boston, MA 02215"
293491,Lightning Charging Cable,2,14.95,11/29/19 15:42,"444 12th St, Seattle, WA 98101"
293492,Bose SoundSport Headphones,1,99.99,11/20/19 23:37,"707 Cedar St, Portland, OR 97035"
293493,34in Ultrawide Monitor,1,379.99,11/19/19 15:50,"582 Chestnut St, Atlanta, GA 30301"
293494,Vareebadd Phone,1,400,11-10-2019 20:51,"939 Forest St, Dallas, TX 75001"
293495,USB-C Charging Cable,1,11.95,11/30/19 13:21,"459 Spruce St, San Francisco, CA 94016"
293496,Apple Airpods Headphones,1,150,11/21/19 08:22,"411 Madison St, San Francisco, CA 94016"
293497,AA Batteries (4-pack),1,3.84,11/30/19 09:01,"359 1st St, Los Angeles, CA 90001"
293498,Apple Airpods Headphones,1,150,11/18/19 14:05,"439 Chestnut St, San Francisco, CA 94016"
293499,AA Batteries (4-pack),1,3.84,11/29/19 23:05,"889 Maple St, New York City, NY 10001"
293500,AAA Batteries (4-pack),1,2.99,11/28/19 07:28,"306 5th St, Seattle, WA 98101"
293501,USB-C Charging Cable,1,11.95,11/23/19 19:33,"27 Maple St, Portland, OR 97035"
293502,AA Batteries (4-pack),1,3.84,11-02-2019 10:21,"162 Washington St, San Francisco, CA 94016"
293503,27in FHD Monitor,1,149.99,11-11-2019 15:39,"942 8th St, San Francisco, CA 94016"
293504,Wired Headphones,1,11.99,11/18/19 17:17,"76 14th St, Portland, OR 97035"
293505,Lightning Charging Cable,1,14.95,11-01-2019 17:37,"510 North St, New York City, NY 10001"
293506,AA Batteries (4-pack),2,3.84,11/16/19 12:42,"88 Johnson St, Seattle, WA 98101"
293507,Bose SoundSport Headphones,1,99.99,11-09-2019 14:26,"497 Spruce St, Portland, ME 04101"
293508,iPhone,1,700,11/20/19 09:59,"74 Ridge St, Dallas, TX 75001"
293509,Bose SoundSport Headphones,1,99.99,11-05-2019 16:43,"517 Cherry St, Boston, MA 02215"
293510,34in Ultrawide Monitor,1,379.99,11/26/19 16:41,"330 7th St, Los Angeles, CA 90001"
293511,AAA Batteries (4-pack),1,2.99,11/21/19 00:43,"572 11th St, Los Angeles, CA 90001"
293512,AAA Batteries (4-pack),2,2.99,11-09-2019 16:22,"704 Hickory St, San Francisco, CA 94016"
293513,iPhone,1,700,11-02-2019 12:37,"255 Madison St, New York City, NY 10001"
293514,AA Batteries (4-pack),2,3.84,11/13/19 13:49,"797 Adams St, Los Angeles, CA 90001"
293515,Wired Headphones,1,11.99,11-11-2019 17:37,"635 Johnson St, Atlanta, GA 30301"
293516,USB-C Charging Cable,1,11.95,11-02-2019 12:17,"133 Washington St, New York City, NY 10001"
293517,Lightning Charging Cable,1,14.95,11/15/19 19:10,"144 North St, Portland, OR 97035"
293518,Lightning Charging Cable,1,14.95,11-03-2019 19:03,"165 Madison St, Boston, MA 02215"
293519,Bose SoundSport Headphones,1,99.99,11/18/19 21:57,"114 Main St, Los Angeles, CA 90001"
293520,Apple Airpods Headphones,1,150,11/17/19 17:08,"486 Johnson St, New York City, NY 10001"
293520,Google Phone,1,600,11/17/19 17:08,"486 Johnson St, New York City, NY 10001"
293521,Wired Headphones,1,11.99,11-09-2019 14:05,"147 Maple St, Los Angeles, CA 90001"
293522,AA Batteries (4-pack),4,3.84,11-01-2019 16:03,"577 13th St, San Francisco, CA 94016"
293523,Wired Headphones,1,11.99,11/22/19 13:51,"445 14th St, San Francisco, CA 94016"
293524,Apple Airpods Headphones,1,150,11/26/19 21:52,"347 2nd St, San Francisco, CA 94016"
293525,27in FHD Monitor,1,149.99,11-12-2019 19:02,"268 Elm St, New York City, NY 10001"
293526,AAA Batteries (4-pack),1,2.99,11/28/19 14:53,"473 Church St, Boston, MA 02215"
293527,USB-C Charging Cable,1,11.95,11/14/19 10:31,"224 Church St, San Francisco, CA 94016"
293528,Apple Airpods Headphones,1,150,11/30/19 12:44,"994 West St, New York City, NY 10001"
293529,Wired Headphones,1,11.99,11/20/19 19:52,"137 Madison St, Austin, TX 73301"
293530,Apple Airpods Headphones,1,150,11/26/19 20:43,"787 Lake St, San Francisco, CA 94016"
293531,20in Monitor,1,109.99,11-06-2019 17:42,"967 Chestnut St, San Francisco, CA 94016"
293532,Bose SoundSport Headphones,1,99.99,11/30/19 16:38,"991 Hickory St, Dallas, TX 75001"
293533,Bose SoundSport Headphones,1,99.99,11-01-2019 11:10,"877 Maple St, Los Angeles, CA 90001"
293534,27in 4K Gaming Monitor,1,389.99,11/22/19 13:17,"464 9th St, San Francisco, CA 94016"
293535,27in FHD Monitor,1,149.99,11/21/19 15:46,"293 Johnson St, New York City, NY 10001"
293536,Lightning Charging Cable,1,14.95,11/23/19 16:39,"396 13th St, Dallas, TX 75001"
293537,Wired Headphones,1,11.99,11-11-2019 18:43,"910 Lakeview St, San Francisco, CA 94016"
293538,AA Batteries (4-pack),1,3.84,11-02-2019 20:14,"94 Adams St, Seattle, WA 98101"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
293539,AAA Batteries (4-pack),2,2.99,11-11-2019 18:28,"732 Walnut St, Seattle, WA 98101"
293540,Macbook Pro Laptop,1,1700,11/24/19 06:22,"832 7th St, New York City, NY 10001"
293541,Wired Headphones,1,11.99,11-05-2019 19:59,"996 Park St, San Francisco, CA 94016"
293542,Google Phone,1,600,11/18/19 17:13,"429 6th St, Boston, MA 02215"
293543,AAA Batteries (4-pack),1,2.99,11/20/19 13:04,"893 Jefferson St, Los Angeles, CA 90001"
293544,Wired Headphones,1,11.99,11-02-2019 23:19,"924 West St, San Francisco, CA 94016"
293545,Lightning Charging Cable,1,14.95,11/30/19 10:04,"176 Elm St, Dallas, TX 75001"
293546,USB-C Charging Cable,1,11.95,11/22/19 12:35,"994 Dogwood St, Los Angeles, CA 90001"
293547,Apple Airpods Headphones,1,150,11-06-2019 23:07,"355 Chestnut St, Austin, TX 73301"
293548,Flatscreen TV,1,300,11/17/19 20:03,"317 River St, Dallas, TX 75001"
293549,Bose SoundSport Headphones,1,99.99,11/24/19 20:18,"73 4th St, Portland, ME 04101"
293550,Wired Headphones,1,11.99,11-06-2019 22:47,"785 12th St, San Francisco, CA 94016"
293551,Google Phone,1,600,11/25/19 15:09,"300 14th St, San Francisco, CA 94016"
293552,Apple Airpods Headphones,1,150,11/13/19 05:15,"689 Hickory St, San Francisco, CA 94016"
293553,Lightning Charging Cable,2,14.95,11/27/19 21:14,"761 Highland St, San Francisco, CA 94016"
293554,Apple Airpods Headphones,1,150,11-09-2019 20:13,"660 Meadow St, Boston, MA 02215"
293555,Apple Airpods Headphones,1,150,11/26/19 13:39,"269 Washington St, Portland, OR 97035"
293556,USB-C Charging Cable,1,11.95,11/15/19 17:57,"795 Jackson St, San Francisco, CA 94016"
293557,USB-C Charging Cable,1,11.95,11/28/19 13:35,"676 Hill St, Los Angeles, CA 90001"
293558,Wired Headphones,1,11.99,11-09-2019 12:05,"765 10th St, Boston, MA 02215"
293559,AA Batteries (4-pack),1,3.84,11/25/19 23:42,"413 South St, Dallas, TX 75001"
293560,27in 4K Gaming Monitor,1,389.99,11-11-2019 16:26,"235 Chestnut St, New York City, NY 10001"
293560,Wired Headphones,1,11.99,11-11-2019 16:26,"235 Chestnut St, New York City, NY 10001"
293561,AAA Batteries (4-pack),1,2.99,11/21/19 21:18,"131 9th St, New York City, NY 10001"
293562,Wired Headphones,1,11.99,11-10-2019 15:42,"223 Lakeview St, San Francisco, CA 94016"
293563,Bose SoundSport Headphones,1,99.99,11/24/19 19:43,"424 Pine St, Austin, TX 73301"
293564,AA Batteries (4-pack),2,3.84,11/13/19 16:52,"488 Dogwood St, Los Angeles, CA 90001"
293565,Wired Headphones,1,11.99,11/27/19 13:06,"86 Ridge St, New York City, NY 10001"
293566,ThinkPad Laptop,1,999.99,11/17/19 11:18,"361 13th St, Seattle, WA 98101"
293567,AA Batteries (4-pack),1,3.84,11/18/19 07:41,"668 Chestnut St, Portland, ME 04101"
293568,AA Batteries (4-pack),1,3.84,11/13/19 18:35,"296 9th St, Boston, MA 02215"
293569,Bose SoundSport Headphones,1,99.99,11/21/19 17:46,"453 Church St, Los Angeles, CA 90001"
293570,Wired Headphones,1,11.99,11-11-2019 07:40,"453 Lakeview St, Los Angeles, CA 90001"
293571,Lightning Charging Cable,1,14.95,11-04-2019 18:09,"145 10th St, Atlanta, GA 30301"
293572,Wired Headphones,2,11.99,11-08-2019 09:43,"230 11th St, Seattle, WA 98101"
293573,Lightning Charging Cable,1,14.95,11-02-2019 18:45,"522 6th St, New York City, NY 10001"
293574,USB-C Charging Cable,1,11.95,11/14/19 10:46,"674 Park St, Dallas, TX 75001"
293575,Bose SoundSport Headphones,1,99.99,11/30/19 17:34,"940 Spruce St, New York City, NY 10001"
293576,USB-C Charging Cable,1,11.95,11/16/19 10:31,"721 Adams St, Boston, MA 02215"
293577,Bose SoundSport Headphones,1,99.99,11/16/19 14:43,"660 Spruce St, New York City, NY 10001"
